	S1a	S1b	S1c	S2a	S2b	S2c	S3a	S3b	S3c
53dff6bcf27dab8bcd797790c0a208e2	0	2	0	0	0	0	0	0	0
941dc1586bdf8925a870a7da677322f3	6	0	0	0	0	0	0	0	0
e4d26910391ae845dc8d4b3098232436	0	0	0	0	0	0	5	0	0
5dedc3170ddfa17163785c5f8fbbdb7e	0	0	0	0	0	0	2	0	0
3f0de210df778395d089806eb1c50f4c	0	27	0	0	0	0	0	0	0
5f613557eb7738600ad752f822b3c84d	0	0	18	0	0	0	0	0	0
57d08eedce1cda4216b96a78e07b39ca	0	0	0	11	0	0	0	0	0
32edd4424cc944620cdecbae9b08b23b	0	0	0	0	8	0	0	0	0
2c943a39b404671f4d801d2a562df298	0	0	0	0	0	0	24	13	0
1ae65cbb0918ce465ad503c0b2e8fffd	0	0	0	0	7	0	0	0	0
fb8e56cee93ea20e3b741c495708e159	0	0	0	28	0	0	0	0	0
99d193cda9f88a8b236f0511f7de9bb5	0	57	0	0	0	0	0	0	0
9883523ae5b1afe221ca284b6944341b	16	0	0	0	0	0	0	0	0
b8d876f236e6e367bf8059ca200a434c	0	0	2	0	0	0	0	0	0
3fb9c76f1b4f52cab756f76cb24bbe73	0	0	0	0	0	0	3	0	0
8bc1f66d486faa27e2ddd410162b8357	5	0	0	0	0	0	0	0	0
93c36324cdea52be38c176f32f5b6e71	0	0	0	0	0	39	0	0	0
7c7150feb8864749f501e8ba53dd43d6	0	0	0	0	0	0	0	0	6
264a8ff5af83ea84a461ca33fb5cbbd5	6	0	0	0	0	0	0	0	0
9f20bdc5eca78b7f19120d1940377836	0	0	0	0	0	0	5	0	0
5972863cd3d791e064c466be62e1e16c	0	5	0	0	0	0	0	0	0
ba3f78148b990bda5cb78710a624fe5d	0	0	0	0	60	0	0	0	0
571598cd48199ae7731e08ebbe2eee07	0	0	0	0	0	0	12	0	0
6b5671eb872228b3ff671237ba5a9de0	0	0	0	0	0	189	0	0	0
329df015b7d93cae9518f7e7d0c14fe3	0	0	0	0	0	0	110	0	0
68229d359764c5ba4dc42a2f6580dffa	0	0	0	0	0	0	4	0	0
4b3b5bed06c7d553221e9f0c536fd10c	0	0	0	0	0	0	0	0	18
02548f1f43e8cf6c558726cb4f1502e3	0	0	0	0	0	0	3	0	0
b3a8c6530649c0f3f624f697497736ee	0	17	0	0	0	0	0	0	0
7e61466245eb736dac5d1747e0397d61	0	0	0	0	0	18	0	0	0
eb0c9631586cf8d88ded3c609cad4fcb	0	0	0	0	0	7	0	0	0
76b8198828220e94af6c075340a989c9	8	0	0	0	0	0	0	0	0
150c6220b71698a1175d1375c980ee4a	0	0	0	0	0	0	0	0	45
9f752097b43cc7e58e14440b08ac1673	2	0	0	0	0	0	0	0	0
1c45a8de505b635118af38152de23307	0	0	0	0	0	0	22	0	0
2ac56a3d32e3d9862d7ed5e5b6bcf258	0	0	0	0	0	0	0	0	48
19bf82730ecf01b05828cd9bf73d051e	0	0	0	0	0	55	0	0	0
e7a17313129b76b3c5702614ee7ddaff	0	0	0	35	0	0	0	0	0
044bc4c4308898008c3c835616deaa16	0	0	0	0	2	0	0	0	0
89a8461ae1d6d151a20996f000a0af7b	0	0	0	0	0	0	28	0	0
8f8ecf9e4f6175e06f24c1b6a9cb370b	0	46	0	0	0	0	0	0	0
f3e4c0f0d92c5fd88049047af05aaaf3	0	0	0	0	0	0	0	7	0
0e1c22047ab882214ab8500d673bf960	0	0	0	0	81	0	0	0	0
f6027b8efab92610d5d19f585baa2009	0	0	0	17	0	0	0	0	0
3eeb638179a5057fb2d84455f6b36697	0	54	0	0	0	0	0	0	0
a3651d1ab60d29722cc6386f9c00fa02	0	0	0	4	0	0	0	0	0
aa876cfcbd99ad5826f3165270416506	0	0	0	0	0	0	2	0	0
5b98e0e5b61e60b1cfb56438ead5245c	0	0	0	6	0	0	0	0	0
3d66fbe4a2573e134090d9064ac29fce	0	36	0	0	0	0	0	0	0
76f424a342b10197e8993f6dae37008e	0	2	0	0	0	0	0	0	0
766256ad9f5609cce4d04e3e20bf585d	0	0	0	50	0	0	0	0	0
66b96c42d6d95068d27e7856b48d9adf	0	0	0	0	0	0	7	0	0
55d90f5dcbe94f245676718eec84021a	0	0	0	0	20	0	0	0	0
ee7c4e2c5ed886ffda1ea8a4deeb9163	0	0	0	10	0	0	0	0	0
64f03f7d283d6203cd40003665f6583d	0	0	0	0	0	0	0	0	43
65c1a5a330950f75968fc13464016e87	0	0	0	0	0	0	0	0	7
666a4fa1a489b3cd1006c20506e8f1b9	0	35	0	0	0	0	0	0	0
6a896f76261d1f79e2d3e0ae7b4ee2bf	0	0	0	0	0	0	0	0	2
84a0a66f9a7cc5ba81e5193c802f3368	0	3	0	0	0	0	0	0	0
375b327a7ac315b5d97518fa4b126db0	0	0	0	0	0	0	0	0	6
6642f48d3c5c4df9cc01b493842d1299	0	0	0	0	0	33	0	0	0
8a6945858288dd100cc0ed532311987d	2	0	0	0	0	0	0	0	0
ecc4ea4bcea3b9fd8242fdd30456239d	0	0	0	0	0	0	27	0	0
c3066f7b5953607ec51282e3499e3c15	0	0	0	0	0	3	0	0	0
76b5085426a4b51a1763a7f10e9bac08	0	0	0	14	0	0	0	0	0
454bff910f10b46fde1e92cbecea6947	0	0	0	0	0	79	0	0	0
7498e9204bc28810db94ac0eaf8bf27a	0	0	5	0	0	0	0	0	0
9ffe64c3e857725be31163a4ab2a25c6	0	0	19	0	0	0	0	0	0
60c42bc821f7a6f59228e05fba8b90dc	0	0	0	0	0	0	3	0	0
79b9844751839f961df2eb8a71819f25	0	0	3	0	0	0	0	0	0
4f55845266e580367e9b9e495f689c5c	0	0	0	0	22	0	0	0	0
0ee9dc657e7e5efd790db316cf7ffd4e	0	0	0	0	0	0	3	0	0
56c54bcfcaf0d5f438722d8b0571d9d3	0	0	0	0	0	0	0	0	5
f3cdf23e5e3ae4a02e96c93675342187	68	0	0	0	0	0	0	0	0
1979d43ba2f6b058ca495b0d46fd5db3	0	0	0	0	0	0	0	0	24
6a2378befe10765b521e35413118faf7	0	0	0	0	0	6	0	0	0
9be7837fddeba33216c6254dad2fb04f	0	0	0	0	0	0	0	140	0
1ccda8f5d7b922b461acace3a540c43e	0	0	5	0	0	0	0	0	0
ec55a231a52da1abac2221fc37dd9c3d	0	0	0	78	0	0	0	0	0
69f7b6edce72f87a4f7978167dd0ad37	0	0	3	0	0	0	0	0	0
8a31f77ef86b932f449ea1bd9d3e4cbb	0	0	0	0	0	0	25	0	0
dd072de933a7a74d3ee58a70c3157e4c	0	0	0	0	0	0	24	0	0
6078520fe9fbecc6cf03103fa1af371d	2	0	0	0	0	0	0	0	0
1c5c21b6667793f8ecc480dbf9542113	51	0	0	0	0	0	0	0	0
ec526540dadd0aa1ac42ed37aaf06c65	0	0	0	0	0	0	0	0	15
7d6a34b68d1a3921c3de444a091f7d51	0	0	0	0	0	0	0	0	2
e5ea337169d133f64c0e2572ebe2d6e9	0	0	0	0	0	0	0	0	21
24ffe6ef18a685b7865f098fee85241a	0	0	0	22	0	0	0	0	0
56c90b7f840bbc06749ecda0b8fbffe5	0	0	0	0	0	58	0	0	0
f85f14014ec7a9f13cb49951ab090f57	0	0	20	0	0	0	0	0	0
73be15e002d999947df4f74b291f41a5	0	0	0	2	0	0	0	0	0
925724d5451e7193d04d7a5909b28946	0	0	0	0	0	0	0	0	4
b9dd3daf261d2b790100e997c8a3225a	0	0	0	3	0	0	0	0	0
892025fc97b351b12405fbba3b7824ff	0	0	0	0	0	0	21	0	0
eddd3f5e808946b65975d0ace5ee3975	0	0	0	0	0	0	3	0	0
eac3d32ad88fd78359e016fd92576e45	0	0	0	0	0	0	0	0	8
c2d46114f30fbf04ce21fac89f5b74dd	0	0	0	0	0	0	2	0	0
6b0eb4568a384b626c5a5fcb82cc828d	0	5	0	0	0	0	0	0	0
fd08ffcbeb8f8309ba773c229776c21d	10	0	0	0	0	0	0	0	0
6619bb6d92930363bd1eaf4f9e8fe69d	0	0	0	72	0	0	0	0	0
80529056767fa73ec2142274cc5de724	0	0	11	0	0	0	0	0	0
d02504131910e1c585cbfc2f0347e565	0	0	0	0	8	0	0	0	0
d505f788a6ba98382973697c5ca72d92	0	0	0	2	0	0	0	0	0
65ff55757c45fcaf63dcf04d51388a22	0	0	0	0	0	0	0	2	0
72d5c725d98c19521ad11f932c6573a8	0	0	0	0	0	2	0	0	0
a94338dd7ae721cc44a1841a201df92a	0	0	0	0	0	5	0	0	0
bfb5fc0aade710bed608882566cd0370	0	0	0	81	0	0	0	0	0
afdb1c1e7b6171bb14d0aaca3ccded58	22	0	0	0	0	0	0	0	0
16985ee9de3f60d57b0a3e383a96833d	0	3	0	0	0	0	0	0	0
7513c190078afc85aec3c72380e1a2d0	95	0	0	0	0	0	0	0	0
b358865e120ffe57cde0d4f1db2076e2	0	0	0	0	0	26	0	0	0
7be5f7feb8007c8c9cbebc49c9bf24aa	0	0	30	0	0	0	0	0	29
a2f205023b8f7386736f0d927105fd90	0	0	0	0	0	3	0	0	0
a659cf64f30c0f8629e5dbb80349a73c	70	0	0	0	0	0	0	0	0
b42faf5c9540b3c9d945a6c1b2464fc5	0	0	0	0	0	0	0	0	2
d83f39487ec2a360b02405b02ddc4d04	0	183	0	0	0	0	0	0	0
90061670191f91871b0703852e56b0a3	0	0	0	0	0	0	0	0	4
76ca90132f409acac0d574b05ce8df07	0	0	0	0	0	0	9	0	0
89a86081cf766c19eade3a880b536d2a	0	0	0	9	0	0	0	0	0
25af8cf33a280327ae8a7c2bae904f35	0	0	0	0	0	0	0	4	0
237c0daa845e1c57bf73c5e5890505dd	0	0	0	0	0	0	27	0	0
106245a9c87c3dc2d29095100af5bb7c	0	0	0	0	0	0	0	7	0
79bfd79580949c3247183270814f1ce1	0	0	0	0	0	0	6	0	0
a9ab05e73edae6108cd13301a0a6cf95	0	0	0	7	0	0	0	0	0
8a9795d7dd1718b4ae2c3c3a05dd928c	8	0	0	0	0	0	0	0	0
eba20d5a858e675fae1b7cd27c165e9c	0	0	0	0	0	50	0	0	0
fa92220b4a1a461997bce1cbc4c2fcb6	0	0	0	0	0	0	0	73	0
08f59fe862c9551a2dde054b9e005938	0	0	0	0	0	0	0	0	2
a4ddc9922a70249f32422e453065f9e9	0	0	0	0	0	0	37	0	0
dde0abe1444c8932a42e062da484808d	0	0	0	0	0	0	19	0	0
746505eb478185a0a323f20f41ab57cc	0	85	0	0	0	0	0	0	0
6b159cbe9c7e32ff5a33c0ffc20229b8	0	0	0	0	0	0	0	91	72
fb819753c6608dc8ed258722fbd2e1f2	0	0	0	0	2	0	0	0	0
5d8ab10b73ee52bc4f8d5a3272355282	0	2	0	0	0	0	0	0	0
e288dc724d88fd00bf5fe53fcf27f156	0	29	0	0	0	0	0	0	0
e621528f37523b9f84d2492f7c83a4e9	0	5	0	0	0	0	0	0	0
d12725c77ec3b8f7f789aac343955da0	0	0	0	55	48	0	0	0	0
1de0afd231aca24b0f110515f79cd8ac	0	0	0	0	0	0	8	0	0
6e7e7d5190774b0355c2097ec3850b45	0	0	0	0	0	0	0	2	0
0f1c03c89504d69c77716f499d46691e	0	0	0	0	0	0	68	0	0
ff83990019090ece63e69343f685e615	0	2	0	0	0	0	0	0	0
7aad5c1239a9fea41a0ceb1a5ae8baef	0	0	0	0	0	122	0	0	0
8b13ccbce88aec6c43f3b403f7a8e51f	7	0	0	0	0	0	0	0	0
1b33d6c47e07d1947b41f61fa866ac6e	7	0	0	0	0	0	0	0	0
bf9152804d2195b5bf8a290cb466e5be	0	22	0	0	0	0	0	0	0
563632489b67984500a33f6b83248272	0	0	0	0	0	0	0	0	7
b959d6c9b3cb34840904ca376b4a8dfa	0	0	0	0	0	0	3	0	0
31da9c97a068b034e69a3eb468c4e4f2	0	0	0	76	0	0	0	0	0
9b8357c9c5fe3030ec6212da9831898a	0	0	0	0	0	5	0	0	0
5e590e681e19b720b3af038d096f0d1c	0	0	0	0	0	27	0	0	0
2519424217414b5198ee33fb794bfab7	0	0	85	0	0	122	0	0	0
23e46578e951602bdec0af3c20ccb1b6	56	0	0	0	0	0	0	0	0
850580719ad076b71687539927a64a7c	7	0	0	0	0	0	0	0	0
99b3c86e28c33f829488589750326a19	0	5	0	0	0	0	0	0	0
4cab91980b6a9044472680d2321634bb	0	0	0	0	3	0	0	0	0
6f3d1477291952e3fa9394018e5fd49b	0	0	0	0	0	0	0	0	87
66c77709efd5c64f6ced01cd02359200	16	0	0	0	0	0	0	0	0
d3256db294be98418ec65fca0d6b5037	0	0	0	0	0	0	0	13	0
c4858ac96cd942e690b5542daea9eb41	0	12	0	0	0	0	0	0	0
918ff518a49209d1c4c8042ff0df93d4	0	0	0	0	0	39	0	0	0
b55775b8f4d2bb029be3dd11be71dd00	0	0	0	0	3	0	0	0	0
b124f446aebd5d92913d036293c67b73	0	0	4	0	0	0	0	0	0
5bd63e485cf2d6de1e297886457ff855	0	0	0	0	0	0	63	0	0
64893aeb6662c3e6f6b918ef1903c29b	0	0	95	0	0	0	0	0	0
435a6d9d0940351e908797906e09a2eb	0	0	0	0	0	0	19	0	0
2165deb4dcb5191ee85771a7de6e55e3	0	0	0	32	0	0	0	0	0
70d9b498c3040421ac62bb1f3fa4c097	0	0	0	0	0	0	0	0	72
b2e515dab0477ea155393f67ab0cbd73	0	0	136	85	0	0	0	0	0
cc2af5a7a28eb47d14a61448463b23d2	0	44	0	0	0	0	0	0	0
19710cf8d1c6277b0b281b5e62cc0c2d	0	4	0	0	0	0	0	0	0
4848f301fe9253d46d0eae9f184576be	0	0	0	0	0	0	0	6	0
2f661403237913ade3db1e4ef03440c2	0	0	0	0	0	0	0	34	0
1c38582bd8b56bb8fead51016bfdfc3d	0	0	0	9	0	0	0	0	0
e635d32a9e79dd111f1fd19a0652846c	0	0	0	0	0	0	0	4	0
8e70744ff7c38d91237301de3a08b169	0	0	0	0	0	0	4	0	0
f6a8b2a7c0506bc3b07bd0047693b045	0	0	0	0	0	0	0	0	14
2b2f4c923947a43a68d6f4caf7519dcf	0	0	0	0	0	0	0	0	4
acd4e7bf9bc280e9a26412ab99d2cfd7	0	88	0	0	0	0	0	0	0
2d8445cde53c3807fe2ce112090b7e87	0	0	56	0	0	0	0	0	0
92c02db0a521951f79d71d1490538657	0	63	0	0	0	0	0	0	0
ff64f53e423e315c2c4acbfec409f414	0	8	0	0	0	0	0	0	0
b5739635ae04ca0c6bf9d243ca54baa8	0	0	0	0	0	0	0	0	2
fe32871c4ac593200161c5be7e25ba3f	0	0	0	0	0	0	31	0	0
47946b29fb159e4287e5725237e8dab3	0	0	0	0	0	0	0	59	0
5b3e8f3cbafe274554779c0b798e48fb	0	0	0	0	0	3	0	0	0
392417fae51addcaff26a2e975cd028d	0	2	0	0	0	0	0	0	0
2a170b382ff610ed219e4b409ef927f0	0	6	0	0	0	0	0	0	0
0ac769816634df7fcea02d18c302ff69	0	0	0	3	0	0	0	0	0
77e3f5586ae74a622ca5ea31c1151437	0	0	0	167	0	0	0	0	0
00b64cf62c08c94b7a1f04458c9438c8	0	0	0	0	11	0	0	0	0
57d954916ca7ee141df480dfdf369aee	0	0	0	0	0	47	0	0	0
81032df7dac2b1e4fdd8b7fd28c8aeee	0	0	0	0	0	0	4	0	0
5c5a6008b1e6acdaf9d6b2edfe00f62b	0	0	0	0	0	20	0	0	0
81b5752984edb8050c3ebddb127caec2	0	2	0	0	0	0	0	0	0
583bc8fb7cae77fa4919b01a38058593	73	0	0	0	0	0	0	0	0
927f6a3130ecc3d7551bd27a882cb997	0	0	0	0	0	0	0	88	0
f9919e86e526b956da191f30ca2109aa	0	0	0	0	0	0	0	13	0
996c767a11a3ac356d658e48e115f61e	0	5	0	0	0	0	0	0	0
4326344b62eaf6c638a05c4306663d2c	0	118	0	0	0	152	0	0	0
aa40dbd77bd17f288fc6f2140a6f600a	0	0	0	0	20	0	0	0	0
5afb044f33487dc63f61c06d35cb2f8f	0	4	0	0	0	0	0	0	0
984f2217fb7e15f2f2e1c09fb274b61d	0	0	0	34	0	0	0	0	0
acaf5a276430f56743867f6b4db8ed70	0	0	0	2	0	0	0	0	0
8aade9f0e8d0dcad3a91ad600a145a20	0	118	0	0	0	0	0	0	0
c2a27de28e6d36af26a5e89118766ca5	0	10	0	0	0	0	0	0	0
86e951b713f217d8b06d00e7a76ca342	0	0	0	0	0	0	0	6	0
8bcaf0d5250b2a27eb98b659abd2143a	0	0	0	0	0	55	0	0	0
e6d6e131e826ccb69f0ddeff02ace213	0	14	0	0	0	0	0	0	0
64b1d11ce38b6b79fd254d412462eff6	10	0	0	0	0	0	0	0	0
b39ae966182e5542452026375825f192	0	0	0	20	0	0	0	0	0
4ab5c8b8d080953ee0a4a55c0b8d989d	0	0	0	5	0	0	0	0	0
f0a5606d248519564b9dd077275685f5	0	0	0	2	0	0	0	0	0
32a2adcc9527f7a0f7e30883a5509b76	0	3	0	0	0	0	0	0	0
2c4774b46cde56a321b1cf6d24b5402f	0	0	0	0	0	0	0	19	0
db40ec9fd7fe748b996e3a19cb85e3fd	0	0	0	20	0	0	0	0	0
b0afe515bd963acd3ee2497d647b1adc	0	0	0	0	0	0	0	0	4
c1e588c9ca2bef0c491bc58f06b3776f	0	5	0	0	0	0	0	0	0
680f7ef087aa4a147c68778911e6211b	0	0	0	0	0	0	20	0	0
b8c3f26dc105c7ab2d6cbb075b6cae48	0	0	0	0	0	0	0	3	0
39328ad759095bb423c6aa94e425febe	0	0	0	34	0	0	0	0	0
47636803831fc2b534ed5dbd2042d45e	0	0	0	2	0	0	0	0	0
20929e0ab060fbaf42554398a78e9d95	0	0	0	16	0	0	0	0	0
5bf1d835b56d3e5f274e585b28cd4349	0	0	0	0	90	0	0	0	0
b83210c95efcd71cead0e6d0f0533a5a	0	0	0	0	5	0	0	0	0
6e4dab1d9388d88a9f2cf90bcc579f6e	0	0	0	0	0	61	0	0	0
3db78a46bfc1067fa5decfdf0eff470f	0	0	13	0	0	0	0	0	0
a8e9bea6ebf91eaea75747ac7e6fc776	0	0	0	0	0	54	0	0	0
9411564f6ca76647170e2c656bde4c8d	0	0	0	0	0	0	0	7	0
c8b162b4ff85afd12b49e97c4a107dfa	0	3	0	0	0	0	0	0	0
80b516223878cfa997c3ba264fdc54e3	0	0	0	3	0	0	0	0	0
6ef7302b3fb37585dae458e97e03cbfa	0	0	3	0	0	0	0	0	0
0d964f08e4805534fa1bd4ab1a25da38	0	0	0	0	0	0	0	65	0
adae6fcb2c453bc21ed06475d84960ad	0	0	21	0	0	0	0	0	0
1db6e24c2946fc1bda6d39940d5440f2	0	0	0	0	0	0	2	0	0
bc9366fee1f07c8914c079c8855511b4	0	0	0	0	45	0	0	0	0
cd1663fe1bee5e23d2eb025422e20be9	0	162	0	0	0	0	0	0	0
d92f70b2df2c1a1d10498db7b9ba7022	0	0	0	0	0	0	2	0	0
b6d4bfdaf2ed9767c27d7b28ce66d4b6	0	0	0	0	0	57	0	0	0
9101611fc45cae40574ed853a55335d9	0	0	0	0	11	0	0	0	0
b8f786df2990c9cc42534d89a56f70d8	0	0	2	0	0	0	0	0	0
527942348358aa6cda4666cf8297c25e	0	3	0	0	0	0	0	0	0
f38db6f6036253596cf802df064ff5ee	0	0	0	0	72	0	0	0	0
929454df58e564e3e3383d9f3b85190b	0	0	0	0	86	0	0	0	0
75f20b8a0af0f46ed75ae3240f7c9937	0	15	0	0	0	0	0	0	0
82262776f4a383933cd34051fe3b072b	3	0	0	0	0	0	0	0	0
8bea8bdcc8783ab7901b137b35c0af85	0	0	0	0	58	0	0	0	0
fb03524efb36a47d95d4a0e8c2a46167	0	9	0	0	0	0	0	0	0
5a116a660631c95334124d41d683caa0	0	0	0	0	0	0	0	0	37
0c64d224e9cb37daecaab77be27e61bc	0	0	0	0	3	0	0	0	0
d6479b27dfa319696f0e58d7826a2cd2	0	0	0	0	0	5	0	0	0
e68803e228bfa56cb29aed6aca7e607c	0	0	0	0	0	0	0	0	51
e330742fd5b4cc15d684cb5b0c917c18	0	0	0	0	0	0	0	0	44
3bff39e00fa60a64bde01e5b907fc034	0	0	0	3	0	0	0	0	0
20b4d77d4dc9d4d50cff158323acb4ba	0	0	0	0	0	4	0	0	0
a0bd1ab40e22cede5fb42d54cf7976dd	0	0	0	0	0	0	0	0	89
39e49e6a15e20b791ffd89bffda71fe2	0	0	0	0	23	0	0	0	0
77e9d43172fc9af7644f6b47ff47d69f	0	0	0	0	0	0	2	0	0
f9e998698ac609bcb5021b03296178b6	0	0	0	15	0	0	0	0	0
e7e89df3a1e65ebf37da1964ff425fc8	9	0	0	0	0	0	0	0	0
4b444aacd9f3e0dc170c45c540573b37	0	0	0	0	0	83	0	0	0
857f65a45318261c44e8330911c71cde	0	0	0	0	6	0	0	0	0
37e66edc54af0cbdc4a120af30c3a40d	0	0	75	0	0	0	0	0	0
801389429fdfa677539b43e7a76f28f4	0	0	2	0	0	0	0	0	0
fc1a0720f7bfeeaf4164ea5bfa0c34ea	0	0	0	0	0	0	0	0	61
91085aee30efccef8e6281e5bf86d823	16	0	0	0	0	0	0	0	0
d31bfb0dbccc7ac4427f13785117cf97	0	0	0	0	0	0	0	0	25
29b275c6c06532960b2010db694755ae	0	0	73	0	0	0	0	0	0
774899eec1a0f71195aace8f8cde9f89	0	19	0	0	0	0	0	0	0
66108721f9170f2c81b25ff7e17baff5	0	0	0	0	0	98	0	0	0
70397a8f9b20bf40c3cb06ad34b706b2	0	0	0	0	0	0	0	0	2
910b0c2cc5ca2997bd5d500cd4287f18	0	0	190	0	0	0	0	0	0
8dbe0bcd4fa15956a542c60d401168b9	0	4	0	0	0	0	0	0	0
7f2f234bc6c661c67ce3d212b85e5465	0	0	0	7	0	0	0	0	0
0eb9b543196f7f5b6a4303b861775b5b	0	0	0	0	0	0	0	103	0
de317127e6e37317330e64a0f9620942	0	0	0	0	0	7	0	0	0
3d5406628530117213803cd18e04257e	3	0	0	0	0	0	0	0	0
4ce1b081ead39290cfe5f3335e6f74ca	0	0	0	0	50	0	0	0	0
759c5dc8cd4712453305df4a6deea3c9	0	0	0	0	0	3	0	0	0
117a1f54209d45d8db3a7d08767d9bf0	0	10	0	0	0	0	0	0	0
5890e76d01598511da634e26794bfd49	0	0	0	0	79	0	0	0	0
023710aeb5d8807e9d5913a14264bd2d	0	0	0	0	0	0	3	0	0
647322c368d0664989cdaf62801221ec	0	0	0	0	32	0	0	0	0
b4a4df6bf9f45b73e4d8483bda752e7f	0	0	3	0	0	0	0	0	0
d560b797e5a68e47a41a2defb5ac1618	0	0	0	0	5	0	0	0	0
790ca7d5859680c97612f9d68562a0a6	0	0	0	68	0	0	0	0	0
26caba22fe22d4b7a43068c00322aece	0	0	0	0	29	0	0	0	0
e9962414ecfa1874b7c7aace33c9f50f	0	0	9	0	0	0	0	0	0
a8a1e24cd0e4ba30e3a0fc2b0eb03ef3	0	0	0	0	0	0	0	0	7
f2e2d7679b5469163e4eb6d050b74ace	0	37	0	0	0	0	0	0	0
bedad98ae9e59e91459ff837faa5edf0	0	0	9	0	0	0	0	0	0
95f9b4dd99a04f447aaf0eeaca597445	2	0	0	0	0	0	0	0	0
954f1c253e613a64f3001e6dff107845	0	0	0	0	4	0	0	0	0
e243dc4d40aea63161741a4c826593cc	0	0	0	0	0	0	0	13	0
913801fd04da9f0a185cfde660554e8c	0	0	0	0	0	31	0	0	0
01155163cdf599dd891806e81a948ad1	0	0	0	0	3	0	0	0	0
840715085c418aef4a9ba4f191483b87	0	0	0	0	0	0	0	0	50
0d47d4ecdf0490d4daf9cac7b5f607ad	0	0	0	0	0	0	0	2	0
04793c828e9164068096fbd7892a434b	0	0	0	2	0	0	0	0	0
cf8b6ce0ff310b684323dd43e51a0dd3	6	0	0	0	0	0	0	0	0
b97d304dea65182a1fd06490ffd340b8	0	2	0	0	0	0	0	0	0
8f75bb4c9a1dc27278411d94fc69cea6	0	0	0	0	0	0	0	4	0
319c06a3321f2bdb8b41513d055bcbaa	0	0	0	0	0	0	46	0	0
f74f093d1e0725fbb21de63c9faf3407	0	0	0	15	0	0	0	0	0
c8ed351bb7476686c4127e026c3c419b	0	0	0	0	0	0	75	0	0
7b708a50a32b123310f80c5ee40b2d36	0	0	0	0	0	0	85	0	0
e9331790892094e45af576549e443412	0	0	0	0	0	0	10	0	0
fcc1a2dd05cd3d782d3289ee5ef36cc1	0	0	0	0	17	0	0	0	0
684cf345eab4f575900f4cb7208a3ead	0	0	0	0	3	0	0	0	0
266297dc1c26fb45cd72d27a2ac9d9ca	0	0	0	0	0	0	0	3	0
2134488d278f6eafca0a4aceaae9b217	0	0	0	0	0	0	14	0	0
6053f794310258b10ec5696bbeaeffda	0	0	0	0	105	0	0	0	0
c0d420575ec1815d58505808d3df93ff	0	0	10	0	0	0	0	0	0
56a712fae3095d29727e4f5df0863aa2	0	0	0	0	0	0	0	0	41
cd0aa166a3144321973ab7f96f7cb3d2	5	0	0	0	0	0	0	0	0
59ae2211ed7ab746cb5e196f7ff6db8c	0	0	0	0	0	0	9	0	0
3f3994a9ee87353f49b54c75617a1297	110	0	0	0	0	0	0	0	0
32c17ce462c6f21eebdb93328dc25dda	0	0	0	0	0	0	5	0	0
964a39143668ecf3d4adf6ed0041031f	0	0	0	0	0	0	0	22	0
9bb9473229af896aa1a915422212cf89	0	0	0	0	0	0	0	0	3
21059a23b1efda0200aaaaa6de4ce622	0	72	0	0	0	0	0	0	0
f6440ed6dc99318e61e92ad444da8f7b	0	5	0	0	0	0	0	0	0
f4151a5a46ceb5e604c5429f987b6f29	0	0	55	0	0	0	0	0	0
ea69af7817f5656774b1529067e8ebb2	0	0	11	0	0	0	0	0	0
cb5a2bfccab370f2b4bfdf4e33df1692	3	0	0	0	0	0	0	0	0
f9bd269c4c3d995eee4ff90bbc4182dd	0	0	53	0	0	0	0	0	0
d9c73b4d3ecc02c05a8c8f47b434f98e	0	0	0	0	0	0	0	0	18
fa5767105524a9cbbd50b120d5293fba	0	0	0	0	14	0	0	0	0
2ff3e5b36929a07e290c2461ea8d0b2e	0	0	0	0	0	0	0	55	0
ecf9886001e688ca8724c734fd0d26a9	0	0	0	0	0	0	0	2	0
1f10ffc8a49923a009964d335ef3fc56	0	0	0	0	0	0	13	0	0
9dd6fdd4ab9b14e4afcd3f33bae8da3b	0	60	0	0	0	0	0	0	0
4c1e4367b6987e209ed7c4e86312681f	0	0	0	0	0	0	0	14	0
f122f51601da596f4cf9a97df39846e6	0	0	0	0	54	0	0	0	0
444c2d5259730427c65314174de546b3	0	0	0	0	4	0	0	0	0
00adb4c232a1cfe93098f08007a1d564	0	0	0	0	0	0	24	0	0
f0347d2075356db5987a8894924b60a0	0	0	0	4	0	0	0	0	0
c0f79310df28a2c1ac5cabb8cb19d96a	0	0	0	42	0	0	0	0	0
f007398648fa25445495e25f109fda5f	0	0	0	274	0	0	0	0	0
e618adf61057a1f887d90c11b4616897	0	25	0	0	0	0	0	0	0
acaa6c3be6c5f1ac588e4858ac15da2f	5	0	0	0	0	0	0	0	0
9313000045a7c4f5f6701c4be92a9101	0	0	0	0	0	0	0	0	15
d7aa623dadc0e8f4d1ee88b5441583f6	0	0	0	18	0	0	0	0	0
5405e887434cf80c34457d32b31a1f26	0	0	0	0	112	0	0	0	0
5af9342e36657a480d8b4726a27a2b0e	0	0	0	36	0	0	0	0	0
93143134091c10cec8856fead8aacfda	0	0	0	0	0	0	0	0	41
5264d443a4a6d29a7978a4a8c1044f2e	0	0	0	0	16	0	0	0	0
25be2176973bacf5332e9d7490be1af0	0	0	0	0	0	0	0	0	63
3dacbaadd76e896f42a716d03ab8678b	0	0	0	0	0	0	0	2	0
814d56eda964965c7758a5a9d6f6da82	0	0	0	0	0	3	0	0	0
